MonthlyIncome,effort
7484.0,"(0.00214, 0.00287]"
0.0,"(0.04, 12.67]"
2300.0,"(0.00214, 0.00287]"
2841.0,"(0.00649, 0.04]"
2250.0,"(0.00367, 0.00468]"
6090.0,"(0.00367, 0.00468]"
11083.0,"(0.00287, 0.00367]"
6572.0,"(0.00134, 0.00214]"
4900.0,"(0.00649, 0.04]"
7300.0,"(0.00134, 0.00214]"
1817.0,"(0.00468, 0.00649]"
2500.0,"(-0.001, 0.000309]"
12400.0,"(0.00134, 0.00214]"
10000.0,"(-0.001, 0.000309]"
7400.0,"(0.00367, 0.00468]"
3000.0,"(0.00214, 0.00287]"
1927.0,"(0.000309, 0.00134]"
3500.0,"(0.00287, 0.00367]"
2651.0,"(-0.001, 0.000309]"
3783.0,"(-0.001, 0.000309]"
3600.0,"(0.000309, 0.00134]"
2853.0,"(-0.001, 0.000309]"
23000.0,"(0.000309, 0.00134]"
8278.0,"(0.00649, 0.04]"
8333.0,"(0.00214, 0.00287]"
1344.0,"(0.00649, 0.04]"
6000.0,"(0.000309, 0.00134]"
3892.0,"(0.00468, 0.00649]"
8560.0,"(0.00134, 0.00214]"
5467.0,"(0.000309, 0.00134]"
5000.0,"(0.00649, 0.04]"
3750.0,"(0.00134, 0.00214]"
11666.0,"(0.000309, 0.00134]"
4549.0,"(-0.001, 0.000309]"
6125.0,"(0.000309, 0.00134]"
13583.0,"(0.00134, 0.00214]"
7767.0,"(0.00468, 0.00649]"
929.0,"(-0.001, 0.000309]"
3123.0,"(-0.001, 0.000309]"
8485.0,"(0.00287, 0.00367]"
7500.0,"(0.00468, 0.00649]"
7809.0,"(0.00367, 0.00468]"
7863.0,"(0.000309, 0.00134]"
12183.0,"(0.00649, 0.04]"
2612.0,"(0.00214, 0.00287]"
2083.0,"(-0.001, 0.000309]"
10666.0,"(0.00214, 0.00287]"
6000.0,"(0.00287, 0.00367]"
8210.0,"(0.00214, 0.00287]"
6067.0,"(-0.001, 0.000309]"
16820.0,"(0.000309, 0.00134]"
3300.0,"(0.00287, 0.00367]"
15500.0,"(0.00134, 0.00214]"
4500.0,"(0.00367, 0.00468]"
1666.0,"(0.000309, 0.00134]"
7010.0,"(0.00134, 0.00214]"
2200.0,"(0.00134, 0.00214]"
10334.0,"(0.00134, 0.00214]"
6318.0,"(0.00134, 0.00214]"
5250.0,"(0.00214, 0.00287]"
4401.0,"(0.00287, 0.00367]"
9500.0,"(0.00287, 0.00367]"
6416.0,"(0.00367, 0.00468]"
6000.0,"(0.000309, 0.00134]"
3425.0,"(0.000309, 0.00134]"
5150.0,"(0.00367, 0.00468]"
3333.0,"(0.00287, 0.00367]"
4597.0,"(0.00649, 0.04]"
680.0,"(0.00649, 0.04]"
6829.0,"(0.00134, 0.00214]"
8000.0,"(0.000309, 0.00134]"
1665.0,"(0.00134, 0.00214]"
5800.0,"(0.00287, 0.00367]"
4198.0,"(-0.001, 0.000309]"
8000.0,"(0.00649, 0.04]"
16666.0,"(0.00134, 0.00214]"
1792.0,"(0.00649, 0.04]"
2422.0,"(0.00134, 0.00214]"
3000.0,"(0.00134, 0.00214]"
5667.0,"(0.00468, 0.00649]"
6700.0,"(0.00134, 0.00214]"
2168.0,"(0.00367, 0.00468]"
2000.0,"(0.00214, 0.00287]"
4250.0,"(0.00367, 0.00468]"
5250.0,"(0.00649, 0.04]"
3363.0,"(-0.001, 0.000309]"
8000.0,"(0.00134, 0.00214]"
13000.0,"(0.000309, 0.00134]"
5627.0,"(0.00367, 0.00468]"
8750.0,"(0.00367, 0.00468]"
6417.0,"(0.00367, 0.00468]"
1500.0,"(0.00649, 0.04]"
4500.0,"(-0.001, 0.000309]"
11502.0,"(0.00287, 0.00367]"
14485.0,"(0.00214, 0.00287]"
3333.0,"(0.00367, 0.00468]"
4616.0,"(0.00649, 0.04]"
10250.0,"(0.00367, 0.00468]"
2350.0,"(0.00214, 0.00287]"
4496.0,"(0.00468, 0.00649]"
5000.0,"(0.00134, 0.00214]"
10000.0,"(0.00134, 0.00214]"
1500.0,"(0.00649, 0.04]"
10412.0,"(0.000309, 0.00134]"
4200.0,"(0.00649, 0.04]"
2660.0,"(0.00214, 0.00287]"
4600.0,"(0.00468, 0.00649]"
4400.0,"(0.00287, 0.00367]"
8200.0,"(0.00287, 0.00367]"
13268.0,"(-0.001, 0.000309]"
4333.0,"(0.00367, 0.00468]"
1800.0,"(0.00367, 0.00468]"
6875.0,"(0.00367, 0.00468]"
2400.0,"(0.000309, 0.00134]"
9268.0,"(-0.001, 0.000309]"
3674.0,"(0.00468, 0.00649]"
10000.0,"(0.00468, 0.00649]"
5750.0,"(0.00468, 0.00649]"
5800.0,"(0.000309, 0.00134]"
7916.0,"(0.00468, 0.00649]"
1520.0,"(0.00134, 0.00214]"
5016.0,"(0.00367, 0.00468]"
3891.0,"(0.00214, 0.00287]"
5527.0,"(0.00367, 0.00468]"
4000.0,"(0.00134, 0.00214]"
13200.0,"(0.00214, 0.00287]"
8541.0,"(0.00134, 0.00214]"
7833.0,"(0.00649, 0.04]"
2080.0,"(0.00649, 0.04]"
2400.0,"(0.000309, 0.00134]"
23500.0,"(0.000309, 0.00134]"
3339.0,"(0.000309, 0.00134]"
8166.0,"(0.00214, 0.00287]"
8465.0,"(-0.001, 0.000309]"
4333.0,"(0.00367, 0.00468]"
10348.0,"(0.00214, 0.00287]"
3390.0,"(0.00649, 0.04]"
4612.0,"(0.00468, 0.00649]"
5600.0,"(0.00214, 0.00287]"
5264.0,"(0.000309, 0.00134]"
8917.0,"(0.00649, 0.04]"
4986.0,"(0.000309, 0.00134]"
2000.0,"(-0.001, 0.000309]"
3464.0,"(0.00468, 0.00649]"
6438.0,"(0.00367, 0.00468]"
7750.0,"(0.00214, 0.00287]"
9000.0,"(0.00367, 0.00468]"
2036.0,"(0.00649, 0.04]"
7236.0,"(0.00367, 0.00468]"
2150.0,"(0.00649, 0.04]"
3860.0,"(0.00134, 0.00214]"
1.0,"(0.04, 12.67]"
14000.0,"(0.00287, 0.00367]"
1200.0,"(-0.001, 0.000309]"
7825.0,"(0.00468, 0.00649]"
3940.0,"(0.00214, 0.00287]"
1825.0,"(-0.001, 0.000309]"
5833.0,"(0.00367, 0.00468]"
4374.0,"(-0.001, 0.000309]"
4000.0,"(0.000309, 0.00134]"
6666.0,"(0.00649, 0.04]"
4948.0,"(0.00468, 0.00649]"
5833.0,"(0.00468, 0.00649]"
8614.0,"(0.00134, 0.00214]"
13000.0,"(0.00468, 0.00649]"
700.0,"(0.00134, 0.00214]"
2100.0,"(0.00649, 0.04]"
6900.0,"(-0.001, 0.000309]"
5631.0,"(0.00649, 0.04]"
3000.0,"(0.000309, 0.00134]"
4450.0,"(-0.001, 0.000309]"
3500.0,"(0.00367, 0.00468]"
8000.0,"(0.00287, 0.00367]"
3986.0,"(0.00649, 0.04]"
4000.0,"(0.000309, 0.00134]"
4500.0,"(0.00214, 0.00287]"
4700.0,"(-0.001, 0.000309]"
5000.0,"(-0.001, 0.000309]"
3939.0,"(0.000309, 0.00134]"
0.0,"(0.04, 12.67]"
2600.0,"(0.00134, 0.00214]"
4100.0,"(0.00214, 0.00287]"
3300.0,"(0.00468, 0.00649]"
9583.0,"(0.00287, 0.00367]"
7507.0,"(0.00134, 0.00214]"
17800.0,"(0.00367, 0.00468]"
1666.0,"(0.000309, 0.00134]"
4100.0,"(0.00287, 0.00367]"
24000.0,"(0.00134, 0.00214]"
6000.0,"(0.000309, 0.00134]"
6870.0,"(0.000309, 0.00134]"
3376.0,"(0.000309, 0.00134]"
3366.0,"(0.00649, 0.04]"
2831.0,"(0.00367, 0.00468]"
1600.0,"(0.00649, 0.04]"
5250.0,"(0.00367, 0.00468]"
5750.0,"(0.00468, 0.00649]"
4766.0,"(0.00468, 0.00649]"
7453.0,"(0.00134, 0.00214]"
6100.0,"(0.00287, 0.00367]"
1000.0,"(0.00649, 0.04]"
5668.0,"(0.00367, 0.00468]"
10000.0,"(0.00287, 0.00367]"
1500.0,"(0.00287, 0.00367]"
10400.0,"(0.00214, 0.00287]"
7840.0,"(-0.001, 0.000309]"
2760.0,"(0.00649, 0.04]"
5500.0,"(0.00214, 0.00287]"
8000.0,"(0.00367, 0.00468]"
3068.0,"(0.00367, 0.00468]"
9500.0,"(0.00134, 0.00214]"
8000.0,"(0.00287, 0.00367]"
2556.0,"(-0.001, 0.000309]"
3900.0,"(0.00649, 0.04]"
6975.0,"(0.00367, 0.00468]"
12600.0,"(0.00214, 0.00287]"
8083.0,"(0.00367, 0.00468]"
3616.0,"(0.00287, 0.00367]"
6346.0,"(0.000309, 0.00134]"
2400.0,"(-0.001, 0.000309]"
3000.0,"(0.00134, 0.00214]"
6556.0,"(0.000309, 0.00134]"
20000.0,"(0.00367, 0.00468]"
4116.0,"(0.00367, 0.00468]"
1540.0,"(0.00367, 0.00468]"
10000.0,"(-0.001, 0.000309]"
6315.0,"(0.00214, 0.00287]"
6833.0,"(0.00214, 0.00287]"
5600.0,"(0.00287, 0.00367]"
7500.0,"(0.00287, 0.00367]"
4435.0,"(0.00367, 0.00468]"
3128.0,"(0.00468, 0.00649]"
9500.0,"(0.00134, 0.00214]"
12000.0,"(0.00287, 0.00367]"
2200.0,"(-0.001, 0.000309]"
12499.0,"(0.000309, 0.00134]"
6800.0,"(0.00214, 0.00287]"
7266.0,"(0.000309, 0.00134]"
8700.0,"(0.00214, 0.00287]"
2200.0,"(0.00134, 0.00214]"
5223.0,"(0.00214, 0.00287]"
10633.0,"(0.00287, 0.00367]"
2200.0,"(0.00649, 0.04]"
8511.0,"(0.00214, 0.00287]"
3830.0,"(0.00649, 0.04]"
8800.0,"(0.00468, 0.00649]"
10462.0,"(0.00287, 0.00367]"
4800.0,"(-0.001, 0.000309]"
5500.0,"(0.000309, 0.00134]"
15000.0,"(0.00134, 0.00214]"
0.0,"(12.67, 3296.64]"
4000.0,"(0.00649, 0.04]"
3850.0,"(0.00287, 0.00367]"
18000.0,"(0.00367, 0.00468]"
4280.0,"(0.00134, 0.00214]"
3230.0,"(0.00649, 0.04]"
12900.0,"(0.00134, 0.00214]"
10500.0,"(0.00134, 0.00214]"
17000.0,"(0.00214, 0.00287]"
2630.0,"(0.00214, 0.00287]"
7500.0,"(0.00214, 0.00287]"
5833.0,"(0.00134, 0.00214]"
9000.0,"(0.00214, 0.00287]"
5300.0,"(0.00468, 0.00649]"
3400.0,"(0.00287, 0.00367]"
15000.0,"(0.000309, 0.00134]"
10250.0,"(0.00649, 0.04]"
6214.0,"(0.000309, 0.00134]"
3301.0,"(0.000309, 0.00134]"
3130.0,"(0.00649, 0.04]"
4800.0,"(0.00367, 0.00468]"
3445.0,"(0.00468, 0.00649]"
4583.0,"(0.00367, 0.00468]"
10000.0,"(0.00649, 0.04]"
8000.0,"(0.00134, 0.00214]"
6600.0,"(0.00214, 0.00287]"
13416.0,"(0.00468, 0.00649]"
5731.0,"(0.00367, 0.00468]"
3571.0,"(0.00367, 0.00468]"
9484.0,"(0.00287, 0.00367]"
5250.0,"(0.00367, 0.00468]"
1400.0,"(0.00649, 0.04]"
4445.0,"(-0.001, 0.000309]"
4201.0,"(0.00287, 0.00367]"
4800.0,"(0.00468, 0.00649]"
19583.0,"(0.000309, 0.00134]"
4877.0,"(0.000309, 0.00134]"
6001.0,"(0.00287, 0.00367]"
2772.0,"(0.00214, 0.00287]"
13400.0,"(0.00468, 0.00649]"
1530.0,"(0.00367, 0.00468]"
5500.0,"(-0.001, 0.000309]"
2250.0,"(0.000309, 0.00134]"
4363.0,"(0.00214, 0.00287]"
3894.0,"(0.00468, 0.00649]"
7855.0,"(0.00134, 0.00214]"
3283.0,"(-0.001, 0.000309]"
3792.0,"(0.00367, 0.00468]"
4200.0,"(0.00367, 0.00468]"
6444.0,"(0.000309, 0.00134]"
4500.0,"(0.00367, 0.00468]"
1800.0,"(-0.001, 0.000309]"
8750.0,"(0.00134, 0.00214]"
3200.0,"(0.00214, 0.00287]"
3458.0,"(0.00367, 0.00468]"
6666.0,"(0.00287, 0.00367]"
6056.0,"(0.00214, 0.00287]"
4166.0,"(-0.001, 0.000309]"
7306.0,"(0.00367, 0.00468]"
9166.0,"(0.000309, 0.00134]"
5726.0,"(0.00468, 0.00649]"
10417.0,"(0.00134, 0.00214]"
8400.0,"(0.000309, 0.00134]"
7700.0,"(0.00468, 0.00649]"
9700.0,"(0.00367, 0.00468]"
3878.0,"(0.000309, 0.00134]"
3115.0,"(0.00287, 0.00367]"
3366.0,"(0.00468, 0.00649]"
20833.0,"(0.00287, 0.00367]"
4416.0,"(-0.001, 0.000309]"
4300.0,"(0.00287, 0.00367]"
2536.0,"(0.00214, 0.00287]"
8400.0,"(0.00287, 0.00367]"
5500.0,"(0.00214, 0.00287]"
8442.0,"(0.00367, 0.00468]"
9583.0,"(0.00287, 0.00367]"
13603.0,"(0.000309, 0.00134]"
5461.0,"(0.000309, 0.00134]"
1040.0,"(0.00214, 0.00287]"
3638.0,"(0.00214, 0.00287]"
6358.0,"(0.00287, 0.00367]"
2001.0,"(0.00367, 0.00468]"
3100.0,"(0.00468, 0.00649]"
3192.0,"(0.00134, 0.00214]"
2100.0,"(0.00649, 0.04]"
8900.0,"(0.00649, 0.04]"
10531.0,"(-0.001, 0.000309]"
5775.0,"(0.00287, 0.00367]"
10000.0,"(0.00134, 0.00214]"
11183.0,"(0.00214, 0.00287]"
10000.0,"(0.00134, 0.00214]"
5000.0,"(0.00649, 0.04]"
1.0,"(0.04, 12.67]"
8750.0,"(0.00468, 0.00649]"
1100.0,"(0.00287, 0.00367]"
4950.0,"(0.000309, 0.00134]"
3958.0,"(0.00134, 0.00214]"
1813.0,"(0.000309, 0.00134]"
6000.0,"(0.00367, 0.00468]"
3000.0,"(0.000309, 0.00134]"
2300.0,"(0.00214, 0.00287]"
3500.0,"(0.00367, 0.00468]"
13130.0,"(0.00134, 0.00214]"
4333.0,"(0.000309, 0.00134]"
8473.0,"(0.00134, 0.00214]"
7214.0,"(0.00214, 0.00287]"
4000.0,"(0.00468, 0.00649]"
4400.0,"(-0.001, 0.000309]"
5000.0,"(0.00134, 0.00214]"
2134.0,"(0.00468, 0.00649]"
13500.0,"(0.00214, 0.00287]"
7421.0,"(0.00367, 0.00468]"
5186.0,"(0.00287, 0.00367]"
3875.0,"(-0.001, 0.000309]"
6400.0,"(0.00214, 0.00287]"
7500.0,"(0.00287, 0.00367]"
6000.0,"(0.000309, 0.00134]"
4083.0,"(0.00649, 0.04]"
12267.0,"(0.00468, 0.00649]"
5306.0,"(0.00287, 0.00367]"
2431.0,"(0.000309, 0.00134]"
12500.0,"(-0.001, 0.000309]"
4080.0,"(0.00468, 0.00649]"
12250.0,"(0.00287, 0.00367]"
7166.0,"(0.00649, 0.04]"
3089.0,"(0.00287, 0.00367]"
3150.0,"(0.000309, 0.00134]"
5300.0,"(-0.001, 0.000309]"
2617.0,"(0.00468, 0.00649]"
4500.0,"(0.000309, 0.00134]"
3500.0,"(0.00468, 0.00649]"
3166.0,"(0.00134, 0.00214]"
10000.0,"(0.000309, 0.00134]"
4083.0,"(0.00287, 0.00367]"
500.0,"(0.00649, 0.04]"
5500.0,"(0.00468, 0.00649]"
3333.0,"(0.00649, 0.04]"
2416.0,"(0.00649, 0.04]"
916.0,"(0.00649, 0.04]"
1755.0,"(0.00367, 0.00468]"
5000.0,"(-0.001, 0.000309]"
8166.0,"(0.00214, 0.00287]"
10264.0,"(-0.001, 0.000309]"
4583.0,"(0.000309, 0.00134]"
6000.0,"(0.00468, 0.00649]"
11600.0,"(0.000309, 0.00134]"
7000.0,"(0.000309, 0.00134]"
18000.0,"(0.00287, 0.00367]"
4038.0,"(-0.001, 0.000309]"
5500.0,"(0.00287, 0.00367]"
8068.0,"(0.000309, 0.00134]"
7090.0,"(0.00214, 0.00287]"
7083.0,"(0.00134, 0.00214]"
2706.0,"(0.00649, 0.04]"
10350.0,"(0.00287, 0.00367]"
3076.0,"(0.00134, 0.00214]"
4916.0,"(0.00214, 0.00287]"
11439.0,"(0.00367, 0.00468]"
1880.0,"(0.00214, 0.00287]"
5197.0,"(0.00468, 0.00649]"
1933.0,"(0.00649, 0.04]"
14100.0,"(0.00214, 0.00287]"
3214.0,"(0.00649, 0.04]"
8333.0,"(0.000309, 0.00134]"
7250.0,"(0.00367, 0.00468]"
8854.0,"(-0.001, 0.000309]"
6800.0,"(0.00287, 0.00367]"
8500.0,"(-0.001, 0.000309]"
7138.0,"(0.00214, 0.00287]"
2600.0,"(0.00468, 0.00649]"
9750.0,"(0.00134, 0.00214]"
4188.0,"(0.00468, 0.00649]"
8209.0,"(0.00468, 0.00649]"
8500.0,"(0.00214, 0.00287]"
3831.0,"(0.00367, 0.00468]"
4500.0,"(0.00468, 0.00649]"
10000.0,"(0.00214, 0.00287]"
4555.0,"(0.00287, 0.00367]"
11471.0,"(0.00468, 0.00649]"
7600.0,"(0.00214, 0.00287]"
6500.0,"(-0.001, 0.000309]"
10500.0,"(-0.001, 0.000309]"
3547.0,"(0.00367, 0.00468]"
3080.0,"(0.000309, 0.00134]"
2000.0,"(-0.001, 0.000309]"
6758.0,"(0.00367, 0.00468]"
5600.0,"(0.000309, 0.00134]"
3600.0,"(0.00468, 0.00649]"
2600.0,"(-0.001, 0.000309]"
8916.0,"(0.00287, 0.00367]"
201.0,"(-0.001, 0.000309]"
5560.0,"(0.00214, 0.00287]"
6900.0,"(0.00367, 0.00468]"
3000.0,"(0.00468, 0.00649]"
1500.0,"(0.00287, 0.00367]"
6200.0,"(0.04, 12.67]"
6440.0,"(0.00649, 0.04]"
16160.0,"(0.00287, 0.00367]"
9250.0,"(0.00214, 0.00287]"
6353.0,"(0.00649, 0.04]"
5867.0,"(0.00214, 0.00287]"
8737.0,"(0.00468, 0.00649]"
3800.0,"(-0.001, 0.000309]"
5333.0,"(0.00468, 0.00649]"
3235.0,"(0.000309, 0.00134]"
3500.0,"(0.00134, 0.00214]"
12783.0,"(0.00214, 0.00287]"
4000.0,"(0.00468, 0.00649]"
7916.0,"(0.00367, 0.00468]"
10800.0,"(0.00287, 0.00367]"
8120.0,"(0.00468, 0.00649]"
55250.0,"(0.00134, 0.00214]"
6250.0,"(0.000309, 0.00134]"
7000.0,"(0.00134, 0.00214]"
7273.0,"(-0.001, 0.000309]"
7083.0,"(0.00287, 0.00367]"
9466.0,"(0.00468, 0.00649]"
4680.0,"(0.00287, 0.00367]"
5833.0,"(-0.001, 0.000309]"
8333.0,"(0.00134, 0.00214]"
4400.0,"(0.00468, 0.00649]"
3151.0,"(0.00134, 0.00214]"
7749.0,"(0.00649, 0.04]"
7667.0,"(0.00287, 0.00367]"
8000.0,"(0.000309, 0.00134]"
6799.0,"(0.00367, 0.00468]"
8000.0,"(0.000309, 0.00134]"
5201.0,"(0.00214, 0.00287]"
2080.0,"(0.00214, 0.00287]"
5867.0,"(0.00134, 0.00214]"
7083.0,"(0.00287, 0.00367]"
750.0,"(0.000309, 0.00134]"
2652.0,"(0.00287, 0.00367]"
2300.0,"(0.000309, 0.00134]"
3300.0,"(0.00649, 0.04]"
5491.0,"(-0.001, 0.000309]"
6643.0,"(0.00134, 0.00214]"
1975.0,"(0.000309, 0.00134]"
3500.0,"(0.00287, 0.00367]"
3000.0,"(0.00468, 0.00649]"
7800.0,"(0.00468, 0.00649]"
7475.0,"(0.00468, 0.00649]"
2400.0,"(-0.001, 0.000309]"
8333.0,"(0.00214, 0.00287]"
2500.0,"(0.00214, 0.00287]"
12000.0,"(0.00468, 0.00649]"
3416.0,"(0.00134, 0.00214]"
4000.0,"(0.00468, 0.00649]"
10191.0,"(-0.001, 0.000309]"
3400.0,"(0.00649, 0.04]"
4258.0,"(0.00367, 0.00468]"
3750.0,"(0.00134, 0.00214]"
12500.0,"(0.00214, 0.00287]"
1250.0,"(0.00287, 0.00367]"
9201.0,"(0.00287, 0.00367]"
5000.0,"(0.00367, 0.00468]"
6887.0,"(0.00367, 0.00468]"
3000.0,"(0.000309, 0.00134]"
3750.0,"(0.00468, 0.00649]"
6071.0,"(0.00367, 0.00468]"
5916.0,"(0.00287, 0.00367]"
5317.0,"(0.00367, 0.00468]"
3300.0,"(0.000309, 0.00134]"
11345.0,"(0.00367, 0.00468]"
10650.0,"(0.00649, 0.04]"
5200.0,"(0.00468, 0.00649]"
9833.0,"(-0.001, 0.000309]"
8630.0,"(0.00214, 0.00287]"
7333.0,"(0.00468, 0.00649]"
14000.0,"(0.00134, 0.00214]"
7350.0,"(0.00468, 0.00649]"
0.0,"(12.67, 3296.64]"
6000.0,"(0.00287, 0.00367]"
5500.0,"(0.00649, 0.04]"
10000.0,"(0.000309, 0.00134]"
11466.0,"(0.00214, 0.00287]"
0.0,"(12.67, 3296.64]"
2700.0,"(0.00214, 0.00287]"
4500.0,"(0.000309, 0.00134]"
12500.0,"(0.00468, 0.00649]"
6666.0,"(0.00287, 0.00367]"
8800.0,"(0.00367, 0.00468]"
7830.0,"(0.00649, 0.04]"
10683.0,"(0.00287, 0.00367]"
5235.0,"(0.00287, 0.00367]"
15833.0,"(0.00214, 0.00287]"
12000.0,"(0.00468, 0.00649]"
1600.0,"(0.00649, 0.04]"
400.0,"(-0.001, 0.000309]"
4400.0,"(0.00214, 0.00287]"
7800.0,"(0.00468, 0.00649]"
3750.0,"(0.000309, 0.00134]"
10533.0,"(0.00134, 0.00214]"
2900.0,"(0.00287, 0.00367]"
8050.0,"(0.00468, 0.00649]"
3050.0,"(0.00214, 0.00287]"
6750.0,"(0.00287, 0.00367]"
5483.0,"(0.00287, 0.00367]"
11000.0,"(0.00134, 0.00214]"
1700.0,"(0.000309, 0.00134]"
1200.0,"(0.00649, 0.04]"
12749.0,"(0.00134, 0.00214]"
10000.0,"(0.00287, 0.00367]"
6967.0,"(0.00367, 0.00468]"
7750.0,"(0.00287, 0.00367]"
8333.0,"(-0.001, 0.000309]"
11586.0,"(0.00649, 0.04]"
6666.0,"(0.00367, 0.00468]"
10708.0,"(0.00214, 0.00287]"
7250.0,"(0.00214, 0.00287]"
4500.0,"(0.00468, 0.00649]"
7644.0,"(-0.001, 0.000309]"
10500.0,"(0.00367, 0.00468]"
14166.0,"(0.000309, 0.00134]"
42800.0,"(0.00134, 0.00214]"
10433.0,"(0.00287, 0.00367]"
2000.0,"(0.00468, 0.00649]"
5548.0,"(0.00367, 0.00468]"
7500.0,"(0.00214, 0.00287]"
3003.0,"(0.00367, 0.00468]"
2400.0,"(0.00649, 0.04]"
5624.0,"(0.000309, 0.00134]"
5800.0,"(0.00649, 0.04]"
13166.0,"(-0.001, 0.000309]"
4000.0,"(0.000309, 0.00134]"
11700.0,"(0.000309, 0.00134]"
4166.0,"(0.00468, 0.00649]"
6600.0,"(0.00287, 0.00367]"
4355.0,"(-0.001, 0.000309]"
6499.0,"(0.00134, 0.00214]"
16333.0,"(0.00468, 0.00649]"
7916.0,"(0.00468, 0.00649]"
11349.0,"(0.00214, 0.00287]"
8000.0,"(0.00214, 0.00287]"
5525.0,"(0.00468, 0.00649]"
3700.0,"(0.00134, 0.00214]"
8610.0,"(0.00367, 0.00468]"
6000.0,"(0.00287, 0.00367]"
4064.0,"(0.00287, 0.00367]"
6863.0,"(0.00287, 0.00367]"
5141.0,"(0.00367, 0.00468]"
6210.0,"(0.00367, 0.00468]"
2550.0,"(0.00287, 0.00367]"
15500.0,"(0.00134, 0.00214]"
5486.0,"(0.00367, 0.00468]"
4000.0,"(-0.001, 0.000309]"
8166.0,"(0.00214, 0.00287]"
9166.0,"(0.00287, 0.00367]"
0.0,"(0.04, 12.67]"
1300.0,"(0.00649, 0.04]"
5000.0,"(0.000309, 0.00134]"
3734.0,"(-0.001, 0.000309]"
12500.0,"(0.00214, 0.00287]"
4738.0,"(0.00287, 0.00367]"
6800.0,"(-0.001, 0.000309]"
2400.0,"(0.000309, 0.00134]"
5416.0,"(0.00468, 0.00649]"
6476.0,"(0.00214, 0.00287]"
4027.0,"(0.00287, 0.00367]"
6730.0,"(0.00367, 0.00468]"
6640.0,"(0.00367, 0.00468]"
10474.0,"(0.00134, 0.00214]"
6000.0,"(0.00214, 0.00287]"
3200.0,"(0.000309, 0.00134]"
0.0,"(0.04, 12.67]"
17000.0,"(0.00287, 0.00367]"
5250.0,"(0.000309, 0.00134]"
8200.0,"(0.00214, 0.00287]"
200.0,"(0.000309, 0.00134]"
4141.0,"(0.00649, 0.04]"
4333.0,"(-0.001, 0.000309]"
7000.0,"(0.00367, 0.00468]"
9434.0,"(0.000309, 0.00134]"
1503.0,"(0.00287, 0.00367]"
10000.0,"(-0.001, 0.000309]"
3900.0,"(0.00649, 0.04]"
5335.0,"(-0.001, 0.000309]"
3500.0,"(0.00214, 0.00287]"
6416.0,"(0.00367, 0.00468]"
5416.0,"(0.000309, 0.00134]"
9583.0,"(0.00649, 0.04]"
3000.0,"(0.00468, 0.00649]"
5700.0,"(0.000309, 0.00134]"
3900.0,"(0.00367, 0.00468]"
2316.0,"(0.00134, 0.00214]"
6000.0,"(0.00287, 0.00367]"
7500.0,"(0.00134, 0.00214]"
6500.0,"(0.00367, 0.00468]"
3650.0,"(-0.001, 0.000309]"
6250.0,"(0.00649, 0.04]"
9400.0,"(0.00134, 0.00214]"
8358.0,"(0.00134, 0.00214]"
7500.0,"(0.00134, 0.00214]"
4100.0,"(0.00649, 0.04]"
7494.0,"(-0.001, 0.000309]"
7333.0,"(0.00287, 0.00367]"
2100.0,"(0.00649, 0.04]"
7425.0,"(0.000309, 0.00134]"
1800.0,"(0.000309, 0.00134]"
4200.0,"(0.000309, 0.00134]"
0.0,"(0.04, 12.67]"
4000.0,"(0.00649, 0.04]"
2254.0,"(0.00134, 0.00214]"
7830.0,"(0.00214, 0.00287]"
6000.0,"(0.000309, 0.00134]"
3600.0,"(0.00287, 0.00367]"
5000.0,"(0.00649, 0.04]"
9000.0,"(0.000309, 0.00134]"
9049.0,"(0.00134, 0.00214]"
8750.0,"(0.000309, 0.00134]"
2500.0,"(0.00134, 0.00214]"
9083.0,"(0.00287, 0.00367]"
13000.0,"(-0.001, 0.000309]"
5000.0,"(0.00649, 0.04]"
2100.0,"(0.00649, 0.04]"
3575.0,"(0.000309, 0.00134]"
1500.0,"(0.00649, 0.04]"
7567.0,"(0.00468, 0.00649]"
3750.0,"(0.00287, 0.00367]"
2800.0,"(0.00468, 0.00649]"
15778.0,"(0.00287, 0.00367]"
6000.0,"(-0.001, 0.000309]"
12833.0,"(0.00134, 0.00214]"
1450.0,"(0.000309, 0.00134]"
3000.0,"(-0.001, 0.000309]"
5930.0,"(0.00287, 0.00367]"
5986.0,"(-0.001, 0.000309]"
7833.0,"(0.00649, 0.04]"
14200.0,"(0.00134, 0.00214]"
12700.0,"(0.00367, 0.00468]"
3089.0,"(0.00649, 0.04]"
4583.0,"(0.000309, 0.00134]"
2000.0,"(0.00367, 0.00468]"
10500.0,"(0.000309, 0.00134]"
8888.0,"(-0.001, 0.000309]"
6216.0,"(0.00649, 0.04]"
5300.0,"(0.000309, 0.00134]"
4300.0,"(0.00287, 0.00367]"
3726.0,"(0.00367, 0.00468]"
12160.0,"(-0.001, 0.000309]"
6350.0,"(0.00287, 0.00367]"
2100.0,"(-0.001, 0.000309]"
4500.0,"(0.00287, 0.00367]"
5647.0,"(0.00287, 0.00367]"
3200.0,"(0.00468, 0.00649]"
8000.0,"(0.00214, 0.00287]"
2591.0,"(0.00134, 0.00214]"
0.0,"(12.67, 3296.64]"
1362.0,"(0.00649, 0.04]"
1762.0,"(0.00649, 0.04]"
5700.0,"(0.00468, 0.00649]"
6663.0,"(0.00287, 0.00367]"
750.0,"(-0.001, 0.000309]"
3000.0,"(0.00134, 0.00214]"
6000.0,"(0.000309, 0.00134]"
